,Well,x,y,MD,Z,PTI_TVT,DeltaCase,DeltaPressure,co,ai,4D qual Fact
1360,120,-1848.960000000021,9651.019999999551,5019.96,-2515.1,1.0,L16minusL12,-30.850000000000364,-0.39,0.03,100.0
1361,120,-1848.960000000021,9651.019999999551,5019.96,-2515.1,1.0,L18minusL12,-504.52000000000055,0.0,0.03,100.0
1362,120,-1848.960000000021,9651.019999999551,5019.96,-2515.1,1.0,L16minusL14,-6.869999999999892,-1.36,0.0,100.0
1363,120,-1848.960000000021,9651.019999999551,5019.96,-2515.1,1.0,L18minusL14,-480.54,-0.64,0.09,100.0
1364,120,-1848.960000000021,9651.019999999551,5019.96,-2515.1,1.0,L18minusL16,-473.67000000000013,-0.05,1.08,100.0
1365,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,S02minusS92,-1138.9899999999998,3.21,6.89,91.08
1366,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,S12minusS92,-2075.19,5.12,15.01,91.08
1367,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,S12minusS02,-936.2000000000003,2.5,7.95,91.08
1368,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L6minusL1,-297.29,-39.11,2.15,91.08
1369,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L12minusL1,-517.44,-53.24,2.48,91.08
1370,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L14minusL1,-613.23,-56.71,3.12,91.08
1371,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L16minusL1,-662.25,-57.61,2.6,91.08
1372,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L12minusL6,-220.15000000000006,-12.31,0.46,91.08
1373,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L14minusL6,-315.94000000000005,-21.96,1.03,91.08
1374,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L16minusL6,-364.96,-21.96,0.69,91.08
1375,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L14minusL12,-95.78999999999996,-0.02,0.73,91.08
1376,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L16minusL12,-144.80999999999997,-8.33,0.25,91.08
1377,121,-6472.810000000056,6309.360000000334,3565.03,-2482.37,12.0,L16minusL14,-49.01999999999998,-8.57,0.02,91.08
1395,123,-3923.3400000000256,7761.129999999887,2675.14,-2413.46,33.0,S02minusS92,-1164.7999999999995,3.22,13.54,59.22
1396,123,-3923.3400000000256,7761.129999999887,2675.14,-2413.46,33.0,L6minusL1,-69.0,-47.3,2.73,59.22
1397,124,-4853.699999999953,7253.360000000334,2495.52,-2411.41,50.34,S02minusS92,-1786.6099999999994,4.78,4.83,50.74
1398,124,-4853.699999999953,7253.360000000334,2495.52,-2411.41,50.34,S12minusS92,-1621.5199999999993,6.56,4.45,50.74
1399,124,-4853.699999999953,7253.360000000334,2495.52,-2411.41,50.34,L6minusL1,-123.53000000000021,-36.21,0.23,50.74
1400,124,-4853.699999999953,7253.360000000334,2495.52,-2411.41,50.34,L14minusL12,-417.67999999999984,-17.42,1.05,50.74
1401,124,-4853.699999999953,7253.360000000334,2495.52,-2411.41,50.34,L16minusL12,-519.6999999999998,-22.39,0.73,50.74
1402,124,-4853.699999999953,7253.360000000334,2495.52,-2411.41,50.34,L18minusL12,-503.6100000000001,-46.29,1.18,50.74
1403,124,-4853.699999999953,7253.360000000334,2495.52,-2411.41,50.34,L16minusL14,-102.01999999999998,-8.21,0.13,50.74
1404,124,-4853.699999999953,7253.360000000334,2495.52,-2411.41,50.34,L18minusL14,-85.9300000000003,-29.14,0.37,50.74
1405,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,S02minusS92,-758.2200000000003,5.7,18.67,63.96
1406,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,S12minusS92,-898.4400000000005,6.15,28.75,63.96
1407,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,S12minusS02,-140.22000000000023,1.14,10.27,63.96
1408,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L6minusL1,-64.48999999999978,-17.99,2.49,63.96
1409,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L14minusL1,-56.579999999999934,-44.63,3.72,63.96
1410,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L16minusL1,-145.38999999999987,-47.5,5.05,63.96
1411,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L18minusL1,-251.98,-70.08,3.99,63.96
1412,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L16minusL6,-80.90000000000009,-30.76,2.6,63.96
1413,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L18minusL6,-187.49000000000026,-53.31,1.72,63.96
1414,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L14minusL12,-428.96,-12.54,0.21,63.96
1415,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L16minusL12,-517.77,-22.1,1.45,63.96
1416,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L18minusL12,-624.3600000000001,-30.08,0.43,63.96
1417,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L16minusL14,-88.80999999999996,-11.69,1.57,63.96
1418,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L18minusL14,-195.40000000000006,-19.58,0.29,63.96
1419,125,-5810.5500000000475,5515.299999999815,3405.09,-2459.36,28.0,L18minusL16,-106.59000000000015,-3.83,0.22,63.96
1420,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,S02minusS92,-1361.4700000000005,4.72,12.23,66.61
1421,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,S12minusS92,-2082.390000000001,7.08,17.01,66.61
1422,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,S12minusS02,-720.9200000000002,2.52,4.95,66.61
1423,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L6minusL1,-448.29,-35.16,2.9,66.61
1424,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L12minusL1,-382.6100000000001,-54.68,3.48,66.61
1425,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L14minusL1,-267.19000000000005,-70.48,3.75,66.61
1426,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L16minusL1,-302.5899999999997,-85.85,3.44,66.61
1427,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L18minusL1,-675.6399999999999,-90.7,4.18,66.61
1428,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L18minusL6,-227.34999999999994,-54.96,2.06,66.61
1429,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L18minusL12,-293.02999999999975,-22.49,1.22,66.61
1430,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L16minusL14,-35.39999999999964,-15.22,0.26,66.61
1431,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L18minusL14,-408.4499999999999,-14.08,0.7,66.61
1432,126,-5318.459999999963,7515.129999999887,2698.0,-2439.21,34.15,L18minusL16,-373.0500000000001,-1.03,0.83,66.61
1433,127,-3932.3800000000047,8299.040000000037,3963.0,-2425.28,10.0,S02minusS92,-855.0500000000003,2.85,1.36,75.18
1434,127,-3932.3800000000047,8299.040000000037,3963.0,-2425.28,10.0,L6minusL1,-109.75999999999978,-14.69,0.1,75.18
1435,128,-4618.510000000009,7419.410000000149,2832.85,-2418.28,46.47,S02minusS92,-1275.94,3.23,3.97,51.7
1436,128,-4618.510000000009,7419.410000000149,2832.85,-2418.28,46.47,L6minusL1,-78.8000000000002,-23.92,2.76,51.7
1437,128,-4618.510000000009,7419.410000000149,2832.85,-2418.28,46.47,L16minusL14,-637.3999999999996,-23.49,4.14,51.7
1438,128,-4618.510000000009,7419.410000000149,2832.85,-2418.28,46.47,L18minusL14,-0.6999999999998181,-7.65,4.14,51.7
1439,129,-6071.359999999987,5818.6699999999255,3564.01,-2458.41,45.23,S02minusS92,-879.9699999999997,4.02,21.07,68.63
1440,129,-6071.359999999987,5818.6699999999255,3564.01,-2458.41,45.23,S12minusS92,-679.5900000000001,6.56,29.73,68.63
1441,129,-6071.359999999987,5818.6699999999255,3564.01,-2458.41,45.23,L6minusL1,-190.45999999999958,-68.1,3.47,68.63
1442,129,-6071.359999999987,5818.6699999999255,3564.01,-2458.41,45.23,L16minusL14,-73.03999999999995,-3.67,0.48,68.63
1443,129,-6071.359999999987,5818.6699999999255,3564.01,-2458.41,45.23,L18minusL14,-81.11000000000013,-3.67,0.57,68.63
1444,129,-6071.359999999987,5818.6699999999255,3564.01,-2458.41,45.23,L18minusL16,-8.070000000000164,-1.51,0.14,68.63
1445,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,S02minusS92,-1909.62,5.66,14.93,62.83
1446,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,S12minusS92,-1739.1799999999996,6.9,20.18,62.83
1447,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L6minusL1,-127.52999999999977,-25.7,2.03,62.83
1448,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL1,-285.52,-30.61,5.87,62.83
1449,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL6,-157.99000000000024,-11.52,3.96,62.83
1450,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L14minusL12,-1255.3200000000004,-0.72,1.61,62.83
1451,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L16minusL12,-1130.4700000000005,-3.94,1.24,62.83
1452,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL12,-1614.84,-9.09,1.53,62.83
1453,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL14,-359.52,-11.66,0.23,62.83
1454,130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL16,-484.36999999999983,-6.68,0.4,62.83
1455,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,S02minusS92,-825.2700000000003,0.8,7.08,100.0
1456,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,S12minusS92,-2053.86,1.81,11.95,100.0
1457,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,S12minusS02,-1228.5899999999995,1.02,5.08,100.0
1458,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L6minusL1,-362.36999999999983,-21.9,3.41,100.0
1459,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L12minusL1,-886.9899999999997,-37.43,2.01,100.0
1460,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L14minusL1,-1136.89,-48.29,2.61,100.0
1461,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L16minusL1,-1163.13,-35.04,1.57,100.0
1462,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L18minusL1,-1249.08,-54.3,2.5,100.0
1463,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L12minusL6,-524.6199999999999,-13.56,0.05,100.0
1464,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L14minusL6,-774.52,-29.42,0.34,100.0
1465,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L16minusL6,-800.7600000000003,-29.42,0.0,100.0
1466,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L18minusL6,-886.71,-32.24,0.29,100.0
1467,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L14minusL12,-249.90000000000006,-2.55,0.62,100.0
1468,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L16minusL12,-276.1400000000003,-0.3,0.0,100.0
1469,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L18minusL12,-362.09000000000015,-4.49,0.52,100.0
1470,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L16minusL14,-26.24000000000024,0.0,0.0,100.0
1471,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L18minusL14,-112.19000000000004,-1.58,0.11,100.0
1472,131,-2921.119999999996,11550.589999999851,3227.38,-2593.17,5.0,L18minusL16,-85.9499999999998,-1.31,0.97,100.0
1473,132,-3730.9099999999744,7926.179999999702,2717.84,-2415.68,52.0,S02minusS92,-1033.0499999999997,4.28,14.89,65.94
1474,132,-3730.9099999999744,7926.179999999702,2717.84,-2415.68,52.0,L6minusL1,-22.05999999999995,-39.35,0.65,65.94
1475,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,S02minusS92,-668.6000000000004,2.43,15.76,75.97
1476,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,S12minusS92,-771.3200000000006,3.2,19.94,75.97
1477,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,S12minusS02,-102.72000000000023,0.92,4.96,75.97
1478,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L6minusL1,-52.13999999999942,-16.01,0.12,75.97
1479,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L12minusL1,-109.89999999999964,-21.72,0.84,75.97
1480,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L14minusL1,-86.6299999999992,-29.88,3.0,75.97
1481,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L16minusL1,-46.52999999999975,-31.65,4.59,75.97
1482,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL1,-482.3199999999997,-46.94,5.13,75.97
1483,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L12minusL6,-57.76000000000022,-5.27,0.9,75.97
1484,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L14minusL6,-34.48999999999978,-17.41,3.16,75.97
1485,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL6,-430.1800000000003,-30.82,5.3,75.97
1486,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL12,-372.42000000000013,-11.18,4.44,75.97
1487,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL14,-395.6900000000005,-11.43,2.14,75.97
1488,133,-6047.7299999999805,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL16,-435.79,-7.92,0.6,75.97
1496,135,-2279.8800000000047,10224.730000000449,5333.82,-2567.54,1.0,S02minusS92,-3157.1800000000007,0.88,0.54,100.0
1497,135,-2279.8800000000047,10224.730000000449,5333.82,-2567.54,1.0,S12minusS92,-3697.79,1.62,1.53,100.0
1498,135,-2279.8800000000047,10224.730000000449,5333.82,-2567.54,1.0,S12minusS02,-540.6099999999997,0.74,2.07,100.0
1499,135,-2279.8800000000047,10224.730000000449,5333.82,-2567.54,1.0,L6minusL1,-17.519999999999982,-14.11,0.85,100.0
1500,135,-2279.8800000000047,10224.730000000449,5333.82,-2567.54,1.0,L18minusL16,-43.6199999999999,-0.02,0.87,100.0
1501,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,S02minusS92,-876.4500000000007,2.08,2.79,99.47
1502,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,S12minusS92,-940.5600000000003,2.69,2.29,99.47
1503,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,S12minusS02,-64.10999999999967,0.64,-0.01,99.47
1504,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L6minusL1,-19.550000000000182,-2.14,0.0,99.47
1505,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L12minusL1,-72.33000000000084,-3.44,0.0,99.47
1506,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L14minusL1,-73.46000000000005,-7.95,0.0,99.47
1507,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L16minusL1,-96.41000000000076,-0.25,0.0,99.47
1508,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL1,-261.4800000000005,-10.61,0.02,99.47
1509,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L12minusL6,-52.780000000000655,-0.7,0.0,99.47
1510,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L14minusL6,-53.909999999999854,-8.86,0.1,99.47
1511,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L16minusL6,-76.86000000000058,-8.86,0.13,99.47
1512,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL6,-241.9300000000003,-7.85,0.48,99.47
1513,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L14minusL12,-1.1299999999991996,-0.04,0.18,99.47
1514,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L16minusL12,-24.079999999999927,-0.49,0.25,99.47
1515,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL12,-189.1499999999996,-0.39,0.63,99.47
1516,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L16minusL14,-22.95000000000073,-1.42,0.3,99.47
1517,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL14,-188.0200000000004,-1.73,0.67,99.47
1518,136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL16,-165.0699999999997,0.0,0.4,99.47
1519,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,S02minusS92,-71.75,0.27,0.74,100.0
1520,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,S12minusS92,-1189.16,0.03,0.32,100.0
1521,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,S12minusS02,-1117.41,0.0,0.2,100.0
1522,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L6minusL1,-406.6899999999996,-6.19,0.44,100.0
1523,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L12minusL1,-797.79,-0.79,0.86,100.0
1524,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L14minusL1,-1044.0,-4.79,1.19,100.0
1525,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L16minusL1,-1107.91,-0.72,1.57,100.0
1526,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L18minusL1,-1183.71,-7.94,1.91,100.0
1527,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L12minusL6,-391.10000000000036,0.0,0.77,100.0
1528,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L14minusL6,-637.3100000000004,-1.66,1.11,100.0
1529,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L16minusL6,-701.2200000000003,-1.66,1.48,100.0
1530,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L18minusL6,-777.0200000000003,-2.85,1.72,100.0
1531,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L14minusL12,-246.21000000000004,-1.21,0.34,100.0
1532,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L16minusL12,-310.1199999999999,-0.06,0.72,100.0
1533,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L18minusL12,-385.92000000000013,-2.57,1.05,100.0
1534,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L16minusL14,-63.909999999999854,0.0,0.38,100.0
1535,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L18minusL14,-139.71000000000004,-1.53,0.72,100.0
1536,137,-1651.239999999991,11514.719999999741,3368.36,-2623.52,5.0,L18minusL16,-75.8000000000002,-1.71,0.34,100.0
1549,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,S02minusS92,-1191.6999999999996,7.29,20.25,3.83
1550,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,S12minusS92,-1749.83,8.7,50.16,3.83
1551,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,S12minusS02,-558.1300000000001,2.22,30.14,3.83
1552,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L6minusL1,-123.11999999999986,-72.32,0.79,3.83
1553,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L14minusL1,-206.59000000000012,-52.23,8.33,3.83
1554,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L16minusL1,-193.75,-127.94,7.05,3.83
1555,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L18minusL1,-781.9000000000002,-120.6,7.96,3.83
1556,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L14minusL6,-83.47000000000025,-31.26,7.69,3.83
1557,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L16minusL6,-70.63000000000011,-31.26,6.58,3.83
1558,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L18minusL6,-658.7800000000002,-52.15,7.45,3.83
1559,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L14minusL12,-278.05999999999995,-11.34,2.64,3.83
1560,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L16minusL12,-265.2199999999998,-42.5,2.04,3.83
1561,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L18minusL12,-853.3699999999999,-31.46,2.72,3.83
1562,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L18minusL14,-575.31,-26.88,0.88,3.83
1563,139,-4119.6599999999735,6528.929999999702,2875.97,-2413.37,16.0,L18minusL16,-588.1500000000002,-4.78,0.95,3.83
1564,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,S02minusS92,-1932.3800000000006,3.62,9.89,89.03
1565,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,S12minusS92,-1258.3000000000004,4.09,9.61,89.03
1566,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,L12minusL6,-368.6100000000006,0.0,0.36,89.03
1567,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,L14minusL6,-168.15999999999985,0.0,0.71,89.03
1568,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,L16minusL6,-223.98000000000044,0.0,0.06,89.03
1569,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,L18minusL6,-319.2800000000006,0.0,0.15,89.03
1570,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,L16minusL14,-55.82000000000062,-0.3,0.09,89.03
1571,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,L18minusL14,-151.12000000000083,-0.24,0.17,89.03
1572,140,-2924.169999999984,9244.299999999814,4113.96,-2505.05,12.0,L18minusL16,-95.3000000000002,-0.27,1.42,89.03
1573,141,-4275.210000000021,6979.959999999964,2665.32,-2387.76,50.0,S02minusS92,-1153.8799999999997,3.49,0.0,25.01
1574,141,-4275.210000000021,6979.959999999964,2665.32,-2387.76,50.0,S12minusS92,-780.6399999999999,4.24,0.02,25.01
1575,141,-4275.210000000021,6979.959999999964,2665.32,-2387.76,50.0,L6minusL1,-98.40999999999985,-38.22,0.21,25.01
1576,141,-4275.210000000021,6979.959999999964,2665.32,-2387.76,50.0,L18minusL14,-18.390000000000327,-22.47,0.22,25.01
1577,141,-4275.210000000021,6979.959999999964,2665.32,-2387.76,50.0,L18minusL16,-18.41000000000031,-26.61,0.4,25.01
1578,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,S02minusS92,-1272.3200000000004,1.53,14.6,99.98
1579,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,S12minusS92,-2225.21,2.7,33.62,99.98
1580,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,S12minusS02,-952.8899999999994,1.28,20.23,99.98
1581,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L6minusL1,-459.04,-29.69,3.17,99.98
1582,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L12minusL1,-822.71,-44.73,6.43,99.98
1583,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L14minusL1,-941.65,-60.78,8.38,99.98
1584,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L16minusL1,-894.71,-56.7,10.0,99.98
1585,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L18minusL1,-1027.12,-74.36,10.97,99.98
1586,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L12minusL6,-363.67000000000013,-13.03,3.31,99.98
1587,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L14minusL6,-482.6100000000001,-34.02,5.29,99.98
1588,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L16minusL6,-435.67000000000013,-34.02,6.98,99.98
1589,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L18minusL6,-568.0799999999998,-44.29,7.93,99.98
1590,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L14minusL12,-118.94000000000004,-6.84,2.26,99.98
1591,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L16minusL12,-72.0,-11.09,3.87,99.98
1592,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L18minusL12,-204.40999999999985,-15.94,4.87,99.98
1593,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L18minusL14,-85.4699999999998,-7.33,2.64,99.98
1594,142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L18minusL16,-132.40999999999985,-0.73,1.01,99.98
1595,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,S02minusS92,-996.9699999999992,0.98,4.03,100.0
1596,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,S12minusS92,-3056.51,2.66,0.0,100.0
1597,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,S12minusS02,-2059.5400000000004,2.14,0.35,100.0
1598,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L6minusL1,-1005.0099999999996,-69.53,10.65,100.0
1599,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L12minusL1,-967.2999999999997,-77.74,13.28,100.0
1600,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L14minusL1,-998.6499999999997,-88.05,14.49,100.0
1601,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L16minusL1,-685.4099999999999,-84.76,16.36,100.0
1602,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L18minusL1,-1332.6699999999996,-103.46,16.34,100.0
1603,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L18minusL6,-327.6599999999998,-34.49,7.77,100.0
1604,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L14minusL12,-31.34999999999991,-1.04,1.42,100.0
1605,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L18minusL12,-365.36999999999983,-12.37,3.11,100.0
1606,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L18minusL14,-334.02,-9.7,1.9,100.0
1607,145,-6796.0,2921.6500000003725,3845.39,-2567.83,14.0,L18minusL16,-647.2599999999998,-0.82,0.13,100.0
1608,146,-5843.540000000036,4119.530000000262,4778.16,-2509.8,14.0,S02minusS92,-837.54,2.58,0.14,87.33
